"MUNID","CODEID","SEGMENT","TYPE","GENERIQUE","LIAISON","SPECIFIQUE","DIRECTION","NOM_TOPO","COTE","ORIENTATIO","DIREC_UNIQ","CIV_GAU_DE","CIV_GAU_A","CIV_DRT_DE","CIV_DRT_A","LIMITE_VIT","HIERARCHI","ENTITEID","GEOM"
"81017","13463","","Cul-de-sac carré","Impasse","du","Griffon","","Impasse du Griffon","","","Non","10","70","0","0","40","Rue locale","{2686E540-F743-40C1-B81D-A1FD19D9E2D2}","LINESTRING (-75.781994 45.402463,-75.782432 45.402149,-75.78252988843653 45.402093448872,-75.78264368505258 45.40205574312758,-75.782767 45.402038)"
"81017","5100","","Standard","Rue","","Saint-Jean-Bosco","","Rue Saint-Jean-Bosco","","","Non","7","13","8","16","40","Collectrice secondaire","{20ACC6DA-F0D4-486A-B5E5-BB1D12CD4F0D}","LINESTRING (-75.73338 45.428851,-75.734469 45.428881)"
"81017","5095","","Standard","Boulevard","","Saint-Joseph","","Boulevard Saint-Joseph","","","Non","85","99","84","100","50","Artère secondaire","{CA5F49B2-FB43-44D1-BB70-BE61F42B8842}","LINESTRING (-75.73338 45.428851,-75.733343 45.429854)"
"81017","7642","","Standard","Chemin","","Proulx","","Chemin Proulx","","","Non","0","0","572","572","60","Rue locale","{FA59CFDB-04E6-4240-B54A-3CCCC0A914F3}","LINESTRING (-75.553361 45.546235,-75.553366 45.546334,-75.553515 45.547641,-75.553662 45.549021,-75.553873 45.551018,-75.55389975968124 45.551322580776464,-75.55392409326879 45.55162725062612,-75.553946 45.551932,-75.55397533882717 45.552142471600646,-75.55401736410327 45.55235193091321,-75.554072 45.55256,-75.55408623519084 45.55266641995196,-75.55409257425006 45.55277318305478,-75.554091 45.55288,-75.55409077914572 45.55303049164577,-75.55409911691878 45.553180905071734,-75.554116 45.553331,-75.55415260004177 45.553624993703764,-75.55419426875129 45.553918674768475,-75.554241 45.554212,-75.5542784550341 45.55437957491081,-75.55429882293944 45.554548528355284,-75.554302 45.554718,-75.55429944939901 45.55494335307779,-75.55431914768137 45.55516838091364,-75.554361 45.555392,-75.55439783893347 45.55560303629779,-75.55442451575519 45.5558147835701,-75.554441 45.556027,-75.55443298140871 45.5561823306695,-75.55440490397567 45.556336422296056,-75.554357 45.556488,-75.55427987510876 45.556630724725025,-75.5542233554187 45.55677821101682,-75.554188 45.556929,-75.5541250902848 45.557254467490054,-75.55416953738703 45.5575818831668,-75.554319 45.557894,-75.5544967665644 45.55826161182254,-75.55463766221203 45.558636888381656,-75.554741 45.559018,-75.55475205562719 45.55905318741793,-75.55476205710137 45.55908852596003,-75.554771 45.559124,-75.55477270410131 45.55913066218178,-75.55477437077664 45.55913732888312,-75.554776 45.559144,-75.55480355888523 45.55935307263484,-75.55479451355863 45.559562790206826,-75.554749 45.55977,-75.55473986921204 45.560016287478334,-75.55475221798486 45.56026259543337,-75.554786 45.560508,-75.554911 45.561339)"
"81017","7652","","Cul-de-sac carré","Chemin","","Léo-Leblanc","","Chemin Léo-Leblanc","","","Non","104","88","203","3","60","Rue locale","{202325AD-CF68-4E16-922C-549E7CE3C406}","LINESTRING (-75.553361 45.546235,-75.559107 45.545704,-75.5615 45.545446,-75.565525 45.545062,-75.56636623564165 45.54497386957497,-75.56721040298137 45.54490018830242,-75.568057 45.544841,-75.56853700945193 45.54481498183817,-75.56901838466473 45.544805307630845,-75.5695 45.544812,-75.56969957639066 45.54480811632257,-75.5698988654606 45.54481781327396,-75.570096 45.544841,-75.570158 45.544851,-75.570257 45.544873,-75.57040334196043 45.54490361292578,-75.57055474608003 45.544916734616145,-75.570707 45.544912,-75.572802 45.544779,-75.57325538553992 45.54475917095393,-75.57370840379458 45.544735836680324,-75.574161 45.544709,-75.5743330733905 45.544695489394414,-75.57450475828571 45.54467982106417,-75.574676 45.544662,-75.57485834732896 45.5446431291073,-75.57504139347141 45.54462779190775,-75.575225 45.544616,-75.575411 45.544609)"
"81017","535","","Standard","Chemin","","Léo-Leblanc","","Chemin Léo-Leblanc","","","Non","239","423","228","370","60","Rue locale","{C9A6B111-71A8-4DC7-8A1B-0F4ABBEC14E8}","LINESTRING (-75.553361 45.546235,-75.551094 45.546457,-75.549603 45.546618,-75.547651 45.546782,-75.545435 45.546944,-75.543116 45.54714,-75.539406 45.547426,-75.535046 45.547781,-75.533225 45.547913,-75.533078 45.54792)"
"81017","4952","","Standard","Boulevard","","Maisonneuve","","Boulevard Maisonneuve","","","Oui","0","0","0","0","50","Artère principale","{1D8A04D9-5148-426F-8065-0F1E3507B911}","LINESTRING (-75.71291 45.432358,-75.713112 45.431156)"
"81017","1035","","Jointure","Boulevard","des","Allumettières","","Boulevard des Allumettières","","","Oui","0","0","0","0","50","Collectrice principale","{C3206299-2053-4A0D-A395-B7DAD986D346}","LINESTRING (-75.71291 45.432358,-75.712707 45.432329)"
"81017","4145","","Standard","Autoroute","de la","Gatineau","","Autoroute de la Gatineau","","","Oui","0","0","0","0","100","Autoroute","{20200749-7D17-4E99-AE91-B3A0A7846FAD}","LINESTRING (-75.73395 45.450962,-75.734051 45.451086,-75.73428741661306 45.45140067335088,-75.73451544325849 45.45171837714196,-75.734735 45.452039,-75.735144 45.452735,-75.735753 45.453816,-75.736795 45.455659,-75.737905 45.457666,-75.73823 45.458343)"
"81017","5250","","Standard","Rue","","Scott","","Rue Scott","","","Non","27","27","30","34","40","Collectrice secondaire","{C60882DA-F0D6-4FD8-83E9-89C8D80CC556}","LINESTRING (-75.735123 45.424518,-75.735179 45.42464,-75.73529191872198 45.42482595495399,-75.73541870524798 45.425007459875424,-75.735559 45.425184,-75.735652 45.42527)"
"81017","4855","","Standard","Rue","","Edgar-Chénier","","Rue Edgar-Chénier","","","Non","0","0","0","0","40","Rue locale","{732CDBE3-FCC7-4524-A0E5-169CC0D1FC7A}","LINESTRING (-75.716067 45.43561,-75.715792 45.435685,-75.715661 45.435717)"
"81017","4876","","Standard","Rue","","Sainte-Hélène","","Rue Sainte-Hélène","","","Non","5","29","2","32","40","Rue locale","{82D013C8-BB49-4DD2-9593-B64E2989BE67}","LINESTRING (-75.716067 45.43561,-75.715971 45.433736)"
"81017","8081","","Standard","Chemin","","Fraser","","Chemin Fraser","","","Non","0","0","0","0","50","Collectrice principale","{8D03CA76-877F-48A8-856F-F2C870F4C358}","LINESTRING (-75.824394 45.396338,-75.824452 45.396801)"
"81017","8079","","Standard","Chemin","d'","Aylmer","","Chemin d'Aylmer","","","Oui","0","0","0","0","50","Artère principale","{E079EA26-8936-4850-B721-5EA1ACCECA4D}","LINESTRING (-75.824394 45.396338,-75.824983 45.396295)"
"81017","4770","","Standard","Rue","","Prud'homme","","Rue Prud'homme","","","Non","0","0","42","68","40","Rue locale","{34AA4123-7550-4B51-B093-C0613D567D5C}","LINESTRING (-75.74678 45.437143,-75.746878 45.437143,-75.74700984511307 45.43714842494678,-75.74713937447761 45.43716688120338,-75.747264 45.437198,-75.74731205178173 45.437213428011546,-75.74735877047002 45.43723078066719,-75.747404 45.43725,-75.74746266420506 45.43727869963708,-75.74751810310507 45.43731042671842,-75.74757 45.437345,-75.74765027671135 45.43741202436793,-75.74771670041731 45.43748616395893,-75.747768 45.437566,-75.74780325251088 45.437654796701885,-75.7478276449819 45.43774534957372,-75.747841 45.437837,-75.747864 45.438588,-75.74787 45.439025)"
"81017","4769","","Standard","Boulevard","","Lionel-Émond","","Boulevard Lionel-Émond","","","Non","49","53","50","52","40","Collectrice secondaire","{FA896E76-0566-415D-BBF9-63E590140DC0}","LINESTRING (-75.74678 45.437143,-75.746819 45.437882)"
"81017","2176","","Standard","Boulevard","","Saint-René","Ouest","Boulevard Saint-René Ouest","","","Non","422","458","429","465","50","Artère secondaire","{E66B1EEB-A7F2-4D98-9C25-87ABAC6120CC}","LINESTRING (-75.666726 45.491151,-75.668926 45.491015)"
"81017","2173","","Standard","Rue","","Lafrance","","Rue Lafrance","","","Non","421","425","408","416","40","Collectrice secondaire","{53314CAE-4856-4070-A869-3B1ED8C7358C}","LINESTRING (-75.666726 45.491151,-75.666818 45.491864,-75.666818 45.491865)"
"81017","3537","","Standard","Rue","","Guertin","","Rue Guertin","","","Non","1","3","2","4","40","Rue locale","{D8A1CBC6-9772-4265-A1CF-093B14146770}","LINESTRING (-75.697845 45.463541,-75.697937 45.464216)"
"81017","7445","","Standard","Rue","","Lafortune","","Rue Lafortune","","","Non","17","19","20","24","40","Rue locale","{ECB61952-89E0-4FA5-B3B1-2B7F598850F3}","LINESTRING (-75.697845 45.463541,-75.697959 45.463536,-75.698858 45.463474)"
"81017","2061","","Standard","Boulevard","","Saint-René","Est","Boulevard Saint-René Est","","","Non","273","325","266","266","50","Artère secondaire","{38DF619A-88AF-4FB8-A8CF-65E73A91FCFB}","LINESTRING (-75.644838 45.492758,-75.641321 45.493025)"
"81017","13410","","Standard","Ruelle","","Sans nom","","Ruelle Sans nom","","","Non","0","0","0","0","40","Rue locale","{DE486E45-6EB6-4FD3-8DB5-A58B191DDEBB}","LINESTRING (-75.644838 45.492758,-75.644739 45.492156,-75.644685 45.491953)"
"81017","13532","","Standard","Rue","","Alice-Parizeau","","Rue Alice-Parizeau","","","Non","0","0","22","22","40","Rue locale","{531322D7-9051-40B7-A967-894AE9B521FA}","LINESTRING (-75.620424 45.4998,-75.620297 45.499809)"
"81017","12988","","Standard","Rue","","Alice-Parizeau","","Rue Alice-Parizeau","","","Non","34","26","0","0","40","Rue locale","{E055B952-8303-426A-987F-7F8D11914CB9}","LINESTRING (-75.620424 45.4998,-75.620795 45.499766)"
"81017","12989","","Standard","Rue","","Idola-Saint-Jean","","Rue Idola-Saint-Jean","","","Non","1","89","2","98","40","Rue locale","{9746227F-4DC6-4363-9D6E-811A2B6CD91D}","LINESTRING (-75.620424 45.4998,-75.620447 45.499869,-75.620687 45.501813,-75.62069448941273 45.50184437448698,-75.62071324799895 45.501873365029304,-75.620742 45.501898,-75.620829 45.501973)"
"81017","3079","","Standard","Rue","","Birch","","Rue Birch","","","Non","39","77","46","78","40","Rue locale","{0642FCA8-38DC-43F7-B621-10FFC6C6CBAA}","LINESTRING (-75.648456 45.477885,-75.64847109793192 45.47792009444589,-75.64848278254662 45.47795581598225,-75.648491 45.477992,-75.648631 45.479147)"
"81017","3078","","Standard","Rue","","Saint-André","","Rue Saint-André","","","Non","0","0","200","220","40","Collectrice secondaire","{54686DEC-EB8B-477E-9E29-77A4228E81D9}","LINESTRING (-75.648456 45.477885,-75.648096 45.478114,-75.64796152827248 45.478199218336286,-75.64782552096871 45.47828322284744,-75.647688 45.478366,-75.647574 45.478426)"
"81017","7298","","Passage supérieur","Boulevard","","La Vérendrye","Ouest","Boulevard La Vérendrye Ouest","","","Oui","0","0","0","0","70","Artère principale","{6CD13898-7E17-4E90-BB87-CB51F67F4F9D}","LINESTRING (-75.714822 45.488321,-75.71529 45.488424,-75.715512 45.488473,-75.715611 45.488494,-75.716288 45.488634)"
"81017","967","","Standard","Rue","de la","Mine","","Rue de la Mine","","","Non","131","195","104","196","40","Rue locale","{58D1FFA6-240B-4118-95A9-E0452A69A590}","LINESTRING (-75.624654 45.484936,-75.625026 45.485352,-75.6250703657215 45.485389448862136,-75.62511986866323 45.48542356575442,-75.625174 45.485454,-75.625442 45.485531,-75.6255342221294 45.485552580034955,-75.62562997290117 45.48556400293404,-75.625727 45.485565,-75.626145 45.485531,-75.62623127546433 45.48551238180609,-75.6262943399395 45.48546707686703,-75.626319 45.485406,-75.626271 45.484925)"
"81017","1909","","Standard","Rue","","Paul-Sabatier","","Rue Paul-Sabatier","","","Non","47","75","0","0","40","Rue locale","{0D0BB711-5188-4025-89F5-3ED05BCAD5D5}","LINESTRING (-75.698493 45.495316,-75.697711 45.495391,-75.697558 45.495417)"
"81017","7765","","Standard","Rue","des","Fleurs","","Rue des Fleurs","","","Non","117","119","110","110","40","Artère principale","{23DBF76E-C709-490B-BC74-84BF0ABC9ECF}","LINESTRING (-75.609406 45.506706,-75.608325 45.506756)"
"81017","6506","","Standard","Boulevard","","Lorrain","","Boulevard Lorrain","","","Non","0","0","348","348","70","Artère secondaire","{6DEAA5E3-A211-4F15-BE74-2B678A895EED}","LINESTRING (-75.609406 45.506706,-75.609513 45.507092,-75.609579 45.507441,-75.609656 45.508048)"
"81017","13547","","Standard","Rue","du","Débusquage","","Rue du Débusquage","","","Non","5","163","6","146","40","Rue locale","{7AFAF699-A207-4DFF-B49E-68F1E3044642}","LINESTRING (-75.482261 45.523463,-75.483975 45.522877,-75.48404180123849 45.52283884576968,-75.48408802926625 45.52278778794797,-75.484109 45.522729,-75.484031 45.522302,-75.48398512272182 45.522231624122476,-75.48388883208838 45.522194028576344,-75.48378 45.522204,-75.48294 45.522499,-75.48283187378557 45.52253675921224,-75.48271552335972 45.522559692049796,-75.482595 45.522567,-75.48245606347902 45.52256117645911,-75.48231787734011 45.52254916027311,-75.482181 45.522531)"
"81017","13555","","Standard","Rue","des","Becs-Scie","","Rue des Becs-Scie","","","Non","0","0","0","0","40","Rue locale","{6D729EC8-20B5-4CCB-B128-5DD225DBC2C7}","LINESTRING (-75.482261 45.523463,-75.482751 45.524046)"
"81017","423","","Standard","Rue","des","Amandiers","","Rue des Amandiers","","","Non","100","144","101","139","40","Rue locale","{61E5AD51-D7DA-4EBE-84AC-8668BB07B9A7}","LINESTRING (-75.433456 45.558414,-75.43354 45.558529,-75.43359314897549 45.55862223603864,-75.43363130563887 45.55871896652738,-75.433654 45.558818,-75.433723 45.559227,-75.433985 45.560682)"
"81017","6403","","Standard","Rue","des","Cerisiers","","Rue des Cerisiers","","","Non","144","174","151","173","40","Rue locale","{39EC8DA3-E35F-44D5-A428-0F523C3C76B3}","LINESTRING (-75.433456 45.558414,-75.433958 45.558218,-75.43403844481614 45.558182136651666,-75.43411397808782 45.55814136205368,-75.434184 45.558096,-75.435398 45.557276)"
"81017","7249","","Standard","Boulevard","de la","Gappe","","Boulevard de la Gappe","","","Non","505","585","500","550","50","Artère secondaire","{4A3CDD40-4218-4780-898A-EDBC3696660A}","LINESTRING (-75.698036 45.479183,-75.694998 45.479392,-75.69447420498483 45.47951113455038,-75.69403225458395 45.47974143214209,-75.693718 45.480059,-75.69360927736862 45.48020239251967,-75.69348294896886 45.480338412780796,-75.69334 45.480466,-75.69326 45.480528)"
"81017","6759","","Standard","Rue","","Le Gallois","","Rue Le Gallois","","","Non","315","375","308","360","40","Collectrice secondaire","{13FCD115-0CE7-4EEC-8E1C-AB90B324C4F0}","LINESTRING (-75.727263 45.499577,-75.725008 45.49952,-75.72464676736303 45.49942959549289,-75.724393847145 45.49922660332944,-75.724314 45.498963,-75.7243 45.498806)"
"81017","8460","","Cul-de-sac circulaire","Impasse","de la","Butte","","Impasse de la Butte","","","Non","3","55","8","48","40","Rue locale","{B6DD5489-4E66-4BD7-903D-06F41934D4B2}","LINESTRING (-75.727263 45.499577,-75.727252 45.499786,-75.727235 45.500118,-75.727236 45.500122,-75.727237 45.500127,-75.727238 45.500132,-75.727239 45.500137,-75.727241 45.500142,-75.727242 45.500147,-75.727244 45.500152,-75.727247 45.500156,-75.727249 45.500161,-75.727252 45.500165,-75.727255 45.50017,-75.727258 45.500174,-75.727261 45.500179,-75.727265 45.500183,-75.727269 45.500187,-75.727273 45.500191,-75.727277 45.500195,-75.727281 45.500199,-75.727286 45.500203,-75.727291 45.500207,-75.727296 45.50021,-75.727301 45.500214,-75.727306 45.500217,-75.727312 45.50022,-75.727317 45.500223,-75.727323 45.500226,-75.727329 45.500229,-75.727335 45.500231,-75.727341 45.500234,-75.727347 45.500236,-75.727354 45.500238,-75.72736 45.50024,-75.727367 45.500242,-75.727373 45.500243,-75.72738 45.500245,-75.727387 45.500246,-75.727394 45.500247,-75.727401 45.500248,-75.727408 45.500249,-75.727415 45.50025,-75.727422 45.50025,-75.727429 45.50025,-75.727436 45.50025,-75.728664 45.500377,-75.72873935446748 45.500391826875735,-75.72879929767508 45.50042729622935,-75.728833 45.500477,-75.72892541174923 45.500597105781964,-75.72908586335836 45.50052123331563,-75.728962 45.500416,-75.728668 45.500378)"
"81017","3460","","Standard","Rue","de","Pointe-Gatineau","","Rue de Pointe-Gatineau","","","Non","0","0","0","0","40","Collectrice secondaire","{62C0469F-88F8-41B8-BACE-3B8346345E5D}","LINESTRING (-75.690564 45.467619,-75.690911 45.467599)"
"81017","5031","","Standard","Rue","","De Lorimier","","Rue De Lorimier","","","Non","37","47","38","48","40","Rue locale","{A7727269-20CD-47C5-9526-BE7008B58EF8}","LINESTRING (-75.734344 45.429884,-75.73529 45.429916)"
"81017","5030","","Standard","Rue","","Jogues","","Rue Jogues","","","Oui","38","72","35","65","40","Rue locale","{6C7D5A99-AD9F-4411-B6A0-A609F38395AE}","LINESTRING (-75.734344 45.429884,-75.73432688552975 45.42990176773416,-75.73431570599912 45.42992175537984,-75.734311 45.429943,-75.734244 45.431846,-75.7342402092587 45.431864901861054,-75.73423317432596 45.43188332668487,-75.734223 45.431901)"
"81017","5845","","Standard","Rue","","Beaulac","","Rue Beaulac","","","Non","0","0","65","67","40","Collectrice secondaire","{E37C9F66-1378-45A8-B77B-1109B3AB3475}","LINESTRING (-75.86565 45.401607,-75.866138 45.401896)"
"81017","5848","","Standard","Rue","de la","Cédrière","","Rue de la Cédrière","","","Non","54","82","0","0","40","Rue locale","{F7FC2CAB-61FA-4419-BFBD-29B93F549A20}","LINESTRING (-75.86565 45.401607,-75.865764 45.401533,-75.86585987605206 45.401497072850844,-75.86596832106072 45.401491420993715,-75.866071 45.401517,-75.866373 45.401687,-75.866615 45.401822,-75.866997 45.402046,-75.867619 45.402395,-75.867859 45.402515)"
"81017","11903","","Standard","Rue","de","Saint-Vallier","","Rue de Saint-Vallier","","","Non","188","204","0","0","40","Rue locale","{4C7C691D-43D3-4EFE-A29F-DADFEFD4C9FE}","LINESTRING (-75.729246 45.492649,-75.729237 45.492645,-75.72919 45.492625,-75.729143 45.492606,-75.729118 45.492596,-75.728999 45.492565,-75.72888 45.492536,-75.72876 45.492508,-75.728639 45.492481,-75.728518 45.492456,-75.728509 45.492455,-75.728311 45.492416)"
"81017","1592","","Standard","Rue","de","Charny","","Rue de Charny","","","Non","66","76","61","75","40","Rue locale","{962C3F55-0D34-4F66-9B1B-C65A0D43798D}","LINESTRING (-75.64194 45.504156,-75.64183 45.503475)"
"81017","11814","","Carrefour giratoire - Segment multiple","Rue","","Labelle","","Rue Labelle","","","Oui","0","0","0","0","50","Artère principale","{3BC53DFC-6F59-4DE4-9DC0-DBB59A1DA093}","LINESTRING (-75.74148792380946 45.432344780909425)"
"81017","11821","","Standard","Boulevard","des","Allumettières","","Boulevard des Allumettières","","","Oui","0","0","0","0","50","Artère principale","{38774303-61E6-444B-B12C-0C1C9E61C848}","LINESTRING (-75.741324 45.43224,-75.74119900250861 45.43226347933345,-75.74107051343158 45.43227455019387,-75.740941 45.432273,-75.73686 45.43218,-75.7366873960828 45.432182570242,-75.73651609046667 45.43216678325384,-75.73635 45.432133)"
"81017","2370","","Standard","Rue","","Berri","","Rue Berri","","","Non","109","113","116","116","40","Collectrice secondaire","{898C3BB5-BF40-4F5A-9B42-85E72928E537}","LINESTRING (-75.735289 45.434441,-75.735261 45.435028)"
